 t		y		y'
0.343	   -4.90857	   -0.00146494
0.344	   -4.92826	   -0.00147626
0.345	   -4.94799	   -0.0014876
0.346	   -4.96776	   -0.00149898
0.347	   -4.98756	   -0.00151039
0.348	   -5.00741	   -0.00152183
0.349	   -5.02729	   -0.0015333
0.35	   -5.04722	   -0.0015448
0.351	   -5.06718	   -0.00155634
0.352	   -5.08718	   -0.0015679
0.353	   -5.10722	   -0.00157949
0.354	   -5.1273	   -0.00159112
0.355	   -5.14742	   -0.00160278
0.356	   -5.16758	   -0.00161447
0.357	   -5.18778	   -0.00162619
0.358	   -5.20801	   -0.00163794
0.359	   -5.22829	   -0.00164972
0.36	   -5.24861	   -0.00166154
0.361	   -5.26896	   -0.00167338
0.362	   -5.28936	   -0.00168526
0.363	   -5.30979	   -0.00169717
0.364	   -5.33027	   -0.00170911
0.365	   -5.35079	   -0.00172109
0.366	   -5.37134	   -0.00173309
0.367	   -5.39194	   -0.00174513
0.368	   -5.41257	   -0.0017572
0.369	   -5.43325	   -0.0017693
0.37	   -5.45397	   -0.00178144
0.371	   -5.47473	   -0.00179361
0.372	   -5.49552	   -0.00180581
0.373	   -5.51636	   -0.00181804
0.374	   -5.53724	   -0.0018303
0.375	   -5.55816	   -0.0018426
0.376	   -5.57912	   -0.00185493
0.377	   -5.60013	   -0.00186729
0.378	   -5.62117	   -0.00187969
0.379	   -5.64225	   -0.00189212
0.38	   -5.66338	   -0.00190458
0.381	   -5.68454	   -0.00191707
0.382	   -5.70575	   -0.0019296
0.383	   -5.727	   -0.00194216
0.384	   -5.74829	   -0.00195476
0.385	   -5.76962	   -0.00196739
0.386	   -5.791	   -0.00198005
0.387	   -5.81241	   -0.00199274
0.388	   -5.83387	   -0.00200547
0.389	   -5.85537	   -0.00201824
0.39	   -5.87691	   -0.00203103
0.391	   -5.8985	   -0.00204386
0.392	   -5.92012	   -0.00205673
0.393	   -5.94179	   -0.00206962
0.394	   -5.9635	   -0.00208256
0.395	   -5.98525	   -0.00209552
0.396	   -6.00705	   -0.00210852
0.397	   -6.02888	   -0.00212156
0.398	   -6.05076	   -0.00213462
0.399	   -6.07269	   -0.00214773
0.4	   -6.09465	   -0.00216087
0.401	   -6.11666	   -0.00217404
0.402	   -6.13871	   -0.00218725
0.403	   -6.16081	   -0.00220049
0.404	   -6.18294	   -0.00221376
0.405	   -6.20512	   -0.00222707
0.406	   -6.22735	   -0.00224042
0.407	   -6.24961	   -0.0022538
0.408	   -6.27192	   -0.00226722
0.409	   -6.29428	   -0.00228067
0.41	   -6.31667	   -0.00229416
0.411	   -6.33911	   -0.00230768
0.412	   -6.3616	   -0.00232124
0.413	   -6.38413	   -0.00233483
0.414	   -6.4067	   -0.00234846
0.415	   -6.42932	   -0.00236212
0.416	   -6.45198	   -0.00237582
0.417	   -6.47468	   -0.00238956
0.418	   -6.49743	   -0.00240333
0.419	   -6.52022	   -0.00241714
0.42	   -6.54306	   -0.00243098
0.421	   -6.56594	   -0.00244486
0.422	   -6.58887	   -0.00245878
0.423	   -6.61184	   -0.00247273
0.424	   -6.63486	   -0.00248672
0.425	   -6.65792	   -0.00250074
0.426	   -6.68102	   -0.0025148
0.427	   -6.70417	   -0.0025289
0.428	   -6.72737	   -0.00254304
0.429	   -6.75061	   -0.00255721
0.43	   -6.77389	   -0.00257142
0.431	   -6.79723	   -0.00258566
0.432	   -6.8206	   -0.00259994
0.433	   -6.84403	   -0.00261426
0.434	   -6.86749	   -0.00262862
0.435	   -6.89101	   -0.00264301
0.436	   -6.91457	   -0.00265744
0.437	   -6.93817	   -0.00267191
0.438	   -6.96182	   -0.00268641
0.439	   -6.98552	   -0.00270096
0.44	   -7.00926	   -0.00271554
0.441	   -7.03305	   -0.00273016
0.442	   -7.05689	   -0.00274481
0.443	   -7.08077	   -0.0027595
0.444	   -7.1047	   -0.00277424
0.445	   -7.12867	   -0.00278901
0.446	   -7.15269	   -0.00280381
0.447	   -7.17676	   -0.00281866
0.448	   -7.20087	   -0.00283354
0.449	   -7.22504	   -0.00284847
0.45	   -7.24924	   -0.00286343
0.451	   -7.2735	   -0.00287843
0.452	   -7.2978	   -0.00289346
0.453	   -7.32215	   -0.00290854
0.454	   -7.34655	   -0.00292366
0.455	   -7.37099	   -0.00293881
0.456	   -7.39549	   -0.002954
0.457	   -7.42003	   -0.00296924
0.458	   -7.44461	   -0.00298451
0.459	   -7.46925	   -0.00299982
0.46	   -7.49393	   -0.00301517
0.461	   -7.51866	   -0.00303056
0.462	   -7.54344	   -0.00304599
0.463	   -7.56827	   -0.00306145
0.464	   -7.59314	   -0.00307696
0.465	   -7.61807	   -0.00309251
0.466	   -7.64304	   -0.0031081
0.467	   -7.66806	   -0.00312372
0.468	   -7.69313	   -0.00313939
0.469	   -7.71825	   -0.0031551
0.47	   -7.74341	   -0.00317084
0.471	   -7.76863	   -0.00318663
0.472	   -7.79389	   -0.00320246
0.473	   -7.81921	   -0.00321832
0.474	   -7.84457	   -0.00323423
0.475	   -7.86998	   -0.00325018
0.476	   -7.89544	   -0.00326617
0.477	   -7.92095	   -0.0032822
0.478	   -7.94651	   -0.00329827
0.479	   -7.97212	   -0.00331438
0.48	   -7.99778	   -0.00333054
0.481	   -8.02349	   -0.00334673
0.482	   -8.04925	   -0.00336296
0.483	   -8.07506	   -0.00337924
0.484	   -8.10092	   -0.00339556
0.485	   -8.12683	   -0.00341192
0.486	   -8.15279	   -0.00342832
0.487	   -8.17879	   -0.00344476
0.488	   -8.20485	   -0.00346124
0.489	   -8.23097	   -0.00347777
0.49	   -8.25713	   -0.00349433
0.491	   -8.28334	   -0.00351094
0.492	   -8.3096	   -0.00352759
0.493	   -8.33591	   -0.00354429
0.494	   -8.36228	   -0.00356102
0.495	   -8.38869	   -0.0035778
0.496	   -8.41516	   -0.00359462
0.497	   -8.44168	   -0.00361148
0.498	   -8.46825	   -0.00362839
0.499	   -8.49487	   -0.00364534
0.5	   -8.52154	   -0.00366233
0.501	   -8.54827	   -0.00367936
0.502	   -8.57504	   -0.00369644
0.503	   -8.60187	   -0.00371356
0.504	   -8.62875	   -0.00373072
0.505	   -8.65568	   -0.00374792
0.506	   -8.68267	   -0.00376517
0.507	   -8.7097	   -0.00378247
0.508	   -8.73679	   -0.0037998
0.509	   -8.76393	   -0.00381718
0.51	   -8.79113	   -0.00383461
0.511	   -8.81837	   -0.00385207
0.512	   -8.84567	   -0.00386958
0.513	   -8.87302	   -0.00388714
0.514	   -8.90043	   -0.00390474
0.515	   -8.92789	   -0.00392238
0.516	   -8.9554	   -0.00394007
0.517	   -8.98296	   -0.0039578
0.518	   -9.01058	   -0.00397557
0.519	   -9.03825	   -0.00399339
0.52	   -9.06597	   -0.00401126
0.521	   -9.09375	   -0.00402917
0.522	   -9.12158	   -0.00404712
0.523	   -9.14947	   -0.00406512
0.524	   -9.17741	   -0.00408317
0.525	   -9.2054	   -0.00410126
0.526	   -9.23345	   -0.00411939
0.527	   -9.26155	   -0.00413757
0.528	   -9.28971	   -0.0041558
0.529	   -9.31792	   -0.00417407
0.53	   -9.34619	   -0.00419239
0.531	   -9.37451	   -0.00421075
0.532	   -9.40288	   -0.00422916
0.533	   -9.43131	   -0.00424761
0.534	   -9.4598	   -0.00426611
0.535	   -9.48834	   -0.00428465
0.536	   -9.51693	   -0.00430325
0.537	   -9.54558	   -0.00432188
0.538	   -9.57429	   -0.00434057
0.539	   -9.60305	   -0.0043593
0.54	   -9.63187	   -0.00437808
0.541	   -9.66074	   -0.0043969
0.542	   -9.68967	   -0.00441577
0.543	   -9.71865	   -0.00443469
0.544	   -9.74769	   -0.00445366
0.545	   -9.77679	   -0.00447267
0.546	   -9.80594	   -0.00449173
0.547	   -9.83515	   -0.00451083
0.548	   -9.86442	   -0.00452999
0.549	   -9.89374	   -0.00454919
0.55	   -9.92312	   -0.00456844
0.551	   -9.95255	   -0.00458773
0.552	   -9.98205	   -0.00460707
0.553	   -10.0116	   -0.00462647
0.554	   -10.0412	   -0.00464591
0.555	   -10.0709	   -0.00466539
0.556	   -10.1006	   -0.00468493
0.557	   -10.1304	   -0.00470451
0.558	   -10.1602	   -0.00472415
0.559	   -10.1901	   -0.00474383
0.56	   -10.22	   -0.00476356
0.561	   -10.2501	   -0.00478333
0.562	   -10.2801	   -0.00480316
0.563	   -10.3102	   -0.00482304
0.564	   -10.3404	   -0.00484296
0.565	   -10.3707	   -0.00486294
0.566	   -10.401	   -0.00488296
0.567	   -10.4313	   -0.00490303
0.568	   -10.4617	   -0.00492315
0.569	   -10.4922	   -0.00494332
0.57	   -10.5228	   -0.00496354
0.571	   -10.5533	   -0.00498382
0.572	   -10.584	   -0.00500414
0.573	   -10.6147	   -0.00502451
0.574	   -10.6455	   -0.00504493
0.575	   -10.6763	   -0.0050654
0.576	   -10.7072	   -0.00508592
0.577	   -10.7381	   -0.00510649
0.578	   -10.7692	   -0.00512711
0.579	   -10.8002	   -0.00514778
0.58	   -10.8314	   -0.0051685
0.581	   -10.8625	   -0.00518928
0.582	   -10.8938	   -0.0052101
0.583	   -10.9251	   -0.00523098
0.584	   -10.9565	   -0.0052519
0.585	   -10.9879	   -0.00527288
0.586	   -11.0194	   -0.00529391
0.587	   -11.0509	   -0.00531499
0.588	   -11.0826	   -0.00533612
0.589	   -11.1142	   -0.0053573
0.59	   -11.146	   -0.00537854
0.591	   -11.1778	   -0.00539982
0.592	   -11.2096	   -0.00542116
0.593	   -11.2415	   -0.00544255
0.594	   -11.2735	   -0.005464
0.595	   -11.3055	   -0.00548549
0.596	   -11.3376	   -0.00550704
0.597	   -11.3698	   -0.00552864
0.598	   -11.402	   -0.00555029
0.599	   -11.4343	   -0.005572
0.6	   -11.4667	   -0.00559376
0.601	   -11.4991	   -0.00561557
0.602	   -11.5316	   -0.00563743
0.603	   -11.5641	   -0.00565935
0.604	   -11.5967	   -0.00568132
0.605	   -11.6294	   -0.00570334
0.606	   -11.6621	   -0.00572542
0.607	   -11.6949	   -0.00574755
0.608	   -11.7277	   -0.00576974
0.609	   -11.7607	   -0.00579198
0.61	   -11.7936	   -0.00581427
0.611	   -11.8267	   -0.00583662
0.612	   -11.8598	   -0.00585902
0.613	   -11.893	   -0.00588147
0.614	   -11.9262	   -0.00590398
0.615	   -11.9595	   -0.00592655
0.616	   -11.9928	   -0.00594917
0.617	   -12.0263	   -0.00597184
0.618	   -12.0598	   -0.00599457
0.619	   -12.0933	   -0.00601735
0.62	   -12.1269	   -0.00604019
0.621	   -12.1606	   -0.00606308
0.622	   -12.1944	   -0.00608603
0.623	   -12.2282	   -0.00610904
0.624	   -12.2621	   -0.0061321
0.625	   -12.296	   -0.00615521
0.626	   -12.33	   -0.00617839
0.627	   -12.3641	   -0.00620161
0.628	   -12.3982	   -0.0062249
0.629	   -12.4324	   -0.00624824
0.63	   -12.4667	   -0.00627163
0.631	   -12.5011	   -0.00629509
0.632	   -12.5355	   -0.0063186
0.633	   -12.5699	   -0.00634216
0.634	   -12.6045	   -0.00636578
0.635	   -12.6391	   -0.00638946
0.636	   -12.6737	   -0.0064132
0.637	   -12.7085	   -0.00643699
0.638	   -12.7433	   -0.00646084
0.639	   -12.7782	   -0.00648475
0.64	   -12.8131	   -0.00650872
0.641	   -12.8481	   -0.00653274
0.642	   -12.8832	   -0.00655682
0.643	   -12.9183	   -0.00658096
0.644	   -12.9535	   -0.00660515
0.645	   -12.9888	   -0.00662941
0.646	   -13.0241	   -0.00665372
0.647	   -13.0595	   -0.00667809
0.648	   -13.095	   -0.00670252
0.649	   -13.1306	   -0.00672701
0.65	   -13.1662	   -0.00675156
0.651	   -13.2019	   -0.00677616
0.652	   -13.2376	   -0.00680082
0.653	   -13.2734	   -0.00682555
0.654	   -13.3093	   -0.00685033
0.655	   -13.3453	   -0.00687517
0.656	   -13.3813	   -0.00690007
0.657	   -13.4174	   -0.00692503
0.658	   -13.4536	   -0.00695005
0.659	   -13.4898	   -0.00697514
0.66	   -13.5261	   -0.00700028
0.661	   -13.5625	   -0.00702548
0.662	   -13.5989	   -0.00705074
0.663	   -13.6354	   -0.00707606
0.664	   -13.672	   -0.00710144
0.665	   -13.7087	   -0.00712688
0.666	   -13.7454	   -0.00715238
0.667	   -13.7822	   -0.00717794
0.668	   -13.8191	   -0.00720357
0.669	   -13.856	   -0.00722925
0.67	   -13.893	   -0.007255
0.671	   -13.9301	   -0.00728081
0.672	   -13.9673	   -0.00730668
0.673	   -14.0045	   -0.00733261
0.674	   -14.0418	   -0.0073586
0.675	   -14.0791	   -0.00738465
0.676	   -14.1166	   -0.00741077
0.677	   -14.1541	   -0.00743695
0.678	   -14.1917	   -0.00746319
0.679	   -14.2293	   -0.00748949
0.68	   -14.267	   -0.00751586
0.681	   -14.3048	   -0.00754228
0.682	   -14.3427	   -0.00756877
0.683	   -14.3807	   -0.00759533
0.684	   -14.4187	   -0.00762194
0.685	   -14.4568	   -0.00764862
0.686	   -14.4949	   -0.00767537
0.687	   -14.5332	   -0.00770217
0.688	   -14.5715	   -0.00772904
0.689	   -14.6099	   -0.00775597
0.69	   -14.6483	   -0.00778297
0.691	   -14.6868	   -0.00781003
0.692	   -14.7254	   -0.00783716
0.693	   -14.7641	   -0.00786435
0.694	   -14.8029	   -0.0078916
0.695	   -14.8417	   -0.00791892
0.696	   -14.8806	   -0.0079463
0.697	   -14.9196	   -0.00797375
0.698	   -14.9586	   -0.00800126
0.699	   -14.9978	   -0.00802884
0.7	   -15.037	   -0.00805648
0.701	   -15.0762	   -0.00808419
0.702	   -15.1156	   -0.00811196
0.703	   -15.155	   -0.0081398
0.704	   -15.1945	   -0.0081677
0.705	   -15.2341	   -0.00819567
0.706	   -15.2737	   -0.00822371
0.707	   -15.3135	   -0.00825181
0.708	   -15.3533	   -0.00827998
0.709	   -15.3932	   -0.00830822
0.71	   -15.4331	   -0.00833652
0.711	   -15.4732	   -0.00836488
0.712	   -15.5133	   -0.00839332
0.713	   -15.5535	   -0.00842182
0.714	   -15.5937	   -0.00845039
0.715	   -15.6341	   -0.00847903
0.716	   -15.6745	   -0.00850773
0.717	   -15.715	   -0.0085365
0.718	   -15.7556	   -0.00856534
0.719	   -15.7962	   -0.00859424
0.72	   -15.8369	   -0.00862322
0.721	   -15.8778	   -0.00865226
0.722	   -15.9186	   -0.00868137
0.723	   -15.9596	   -0.00871055
0.724	   -16.0007	   -0.00873979
0.725	   -16.0418	   -0.00876911
0.726	   -16.083	   -0.00879849
0.727	   -16.1243	   -0.00882795
0.728	   -16.1656	   -0.00885747
0.729	   -16.2071	   -0.00888706
0.73	   -16.2486	   -0.00891672
0.731	   -16.2902	   -0.00894645
0.732	   -16.3319	   -0.00897625
0.733	   -16.3736	   -0.00900612
0.734	   -16.4155	   -0.00903606
0.735	   -16.4574	   -0.00906607
0.736	   -16.4994	   -0.00909615
0.737	   -16.5414	   -0.0091263
0.738	   -16.5836	   -0.00915652
0.739	   -16.6258	   -0.00918681
0.74	   -16.6682	   -0.00921717
0.741	   -16.7106	   -0.00924761
0.742	   -16.7531	   -0.00927811
